Country,Invoice_Month,O&D_Net_Count,PNR,Primary_Product_Code,Carrier_Code_Validating,Low_Cost_Indicator,Abonnement_SNCF,Carrier_Validating,Departure_Date,Arrival_Date,Ticket_Number,Origin_City,Destination_City,Origin_Country,Destination_Country,Origin_Region,Destination_Region,Directional_City_Pair,Class_Type,O&D_Class_of_Service_Invoice_Predominant,Round_Trip_Indicator,Exchange_Refund_Code,Reason_Code_Description,Booking_Date,Invoice_Date,Client_ID_Name,Level_4_Division_code,Level_4_Division_Desc,Level_12_CDR_Code,Customer_Defined_05,Customer_Defined_06,O&D_Mileage
FRANCE,202209 - septembre,1,,Air,,LOW COST,,EASYJET AIRLINE,2022-10-27,10/27/2022,,NANTES,TOULOUSE,FRANCE,FRANCE,EUROPE,EUROPE,NANTES->TOULOUSE,COACH,,,Blank,,9/26/2022,9/26/2022,ORANGE SA,AA,Orange France,ACSEA,REUNION_EXTERNE,,294
FRANCE,202209 - septembre,1,,Air,,LOW COST,,EASYJET AIRLINE,2022-11-16,11/16/2022,,NANTES,TOULOUSE,FRANCE,FRANCE,EUROPE,EUROPE,NANTES->TOULOUSE,COACH,,,Blank,,9/26/2022,9/26/2022,ORANGE SA,AA,Orange France,DTH01,ACTIVITE_EQUIPE,,294
FRANCE,202209 - septembre,1,,Air,,LOW COST,,EASYJET AIRLINE,2022-10-04,10/4/2022,,NANTES,TOULOUSE,FRANCE,FRANCE,EUROPE,EUROPE,NANTES->TOULOUSE,COACH,,,Blank,,9/6/2022,9/16/2022,ORANGE SA,AA,Orange France,LURPR,FORMATION,,294
FRANCE,202209 - septembre,1,,Air,,LOW COST,,EASYJET AIRLINE,2022-10-19,10/19/2022,,NANTES,TOULOUSE,FRANCE,FRANCE,EUROPE,EUROPE,NANTES->TOULOUSE,COACH,,,Blank,,9/23/2022,9/23/2022,ORANGE SA,AA,Orange France,FQC3H,REUNION_INTERNE,,294
FRANCE,202209 - septembre,1,,Air,,LOW COST,,EASYJET AIRLINE,2022-10-04,10/4/2022,,NANTES,TOULOUSE,FRANCE,FRANCE,EUROPE,EUROPE,NANTES->TOULOUSE,COACH,,,Blank,,9/6/2022,9/16/2022,ORANGE SA,AA,Orange France,LURPR,FORMATION,,294
FRANCE,202209 - septembre,1,,Air,,LOW COST,,EASYJET AIRLINE,2022-10-04,10/4/2022,,NANTES,TOULOUSE,FRANCE,FRANCE,EUROPE,EUROPE,NANTES->TOULOUSE,COACH,,,Blank,,9/6/2022,9/16/2022,ORANGE SA,AA,Orange France,LURPR,FORMATION,,294
FRANCE,202209 - septembre,1,,Air,,,,AIR FRANCE,2022-09-22,9/22/2022,,TOULOUSE,NANTES,FRANCE,FRANCE,EUROPE,EUROPE,TOULOUSE->NANTES,COACH,,,Blank,,9/15/2022,9/15/2022,ORANGE SA,AA,Orange France,RAI04,REUNION_IRP_MANDATS_SOC,,294
FRANCE,202209 - septembre,1,,Air,,LOW COST,,EASYJET AIRLINE,2022-09-29,9/29/2022,,TOULOUSE,NANTES,FRANCE,FRANCE,EUROPE,EUROPE,TOULOUSE->NANTES,COACH,,,Blank,,8/29/2022,9/8/2022,ORANGE SA,AA,Orange France,UIOGE,REUNION_INTERNE,,294
FRANCE,202209 - septembre,1,,Air,,LOW COST,,EASYJET AIRLINE,2022-10-19,10/19/2022,,TOULOUSE,NANTES,FRANCE,FRANCE,EUROPE,EUROPE,TOULOUSE->NANTES,COACH,,,Blank,,9/14/2022,9/25/2022,ORANGE SA,AA,Orange France,DRE01,REUNION_INTERNE,,294
FRANCE,202209 - septembre,1,,Air,,LOW COST,,EASYJET AIRLINE,2022-10-10,10/10/2022,,TOULOUSE,NANTES,FRANCE,FRANCE,EUROPE,EUROPE,TOULOUSE->NANTES,COACH,,,Blank,,8/22/2022,9/2/2022,ORANGE SA,AA,Orange France,STT01,REUNION_INTERNE,,294
FRANCE,202209 - septembre,1,,Air,,LOW COST,,EASYJET AIRLINE,2022-10-20,10/20/2022,,TOULOUSE,NANTES,FRANCE,FRANCE,EUROPE,EUROPE,TOULOUSE->NANTES,COACH,,,Blank,,9/23/2022,9/23/2022,ORANGE SA,AA,Orange France,BSHED,REUNION_INTERNE,,294
FRANCE,202209 - septembre,1,,Air,,LOW COST,,EASYJET AIRLINE,2022-10-21,10/21/2022,,TOULOUSE,NANTES,FRANCE,FRANCE,EUROPE,EUROPE,TOULOUSE->NANTES,COACH,,,Blank,,9/5/2022,9/15/2022,ORANGE SA,AA,Orange France,TRA24,REUNION_INTERNE,,294
FRANCE,202209 - septembre,1,,Air,,LOW COST,,EASYJET AIRLINE,2022-09-16,9/16/2022,,TOULOUSE,NANTES,FRANCE,FRANCE,EUROPE,EUROPE,TOULOUSE->NANTES,COACH,,,Blank,,9/5/2022,9/15/2022,ORANGE SA,AA,Orange France,TRA24,REUNION_INTERNE,,294
FRANCE,202209 - septembre,1,,Air,,LOW COST,,EASYJET AIRLINE,2022-09-23,9/23/2022,,TOULOUSE,NANTES,FRANCE,FRANCE,EUROPE,EUROPE,TOULOUSE->NANTES,COACH,,,Blank,,9/14/2022,9/25/2022,ORANGE SA,AN,Orange Wholesale International,NDE01,REUNION_INTERNE,,294
FRANCE,202209 - septembre,1,,Air,,LOW COST,,EASYJET AIRLINE,2022-09-22,9/22/2022,,TOULOUSE,NANTES,FRANCE,FRANCE,EUROPE,EUROPE,TOULOUSE->NANTES,COACH,,,Blank,,9/19/2022,9/29/2022,ORANGE SA,AA,Orange France,DBB01,REUNION_INTERNE,,294
FRANCE,202209 - septembre,1,,Air,,LOW COST,,EASYJET AIRLINE,2022-10-03,10/3/2022,,TOULOUSE,NANTES,FRANCE,FRANCE,EUROPE,EUROPE,TOULOUSE->NANTES,COACH,,,Blank,,9/6/2022,9/16/2022,ORANGE SA,AA,Orange France,LURPR,FORMATION,,294
FRANCE,202209 - septembre,1,,Air,,LOW COST,,EASYJET AIRLINE,2022-10-26,10/26/2022,,TOULOUSE,NANTES,FRANCE,FRANCE,EUROPE,EUROPE,TOULOUSE->NANTES,COACH,,,Blank,,9/26/2022,9/26/2022,ORANGE SA,AA,Orange France,ACSEA,REUNION_EXTERNE,,294
FRANCE,202209 - septembre,1,,Air,,LOW COST,,EASYJET AIRLINE,2022-10-06,10/6/2022,,TOULOUSE,NANTES,FRANCE,FRANCE,EUROPE,EUROPE,TOULOUSE->NANTES,COACH,,,Blank,,9/7/2022,9/12/2022,ORANGE SA,AA,Orange France,MFTGC,COLLOQUE_CONGRES,,294
FRANCE,202209 - septembre,1,,Air,,LOW COST,,EASYJET AIRLINE,2022-11-18,11/18/2022,,TOULOUSE,NANTES,FRANCE,FRANCE,EUROPE,EUROPE,TOULOUSE->NANTES,COACH,,,Blank,,9/26/2022,9/26/2022,ORANGE SA,AA,Orange France,DTH01,ACTIVITE_EQUIPE,,294
FRANCE,202209 - septembre,1,,Air,,LOW COST,,EASYJET AIRLINE,2022-11-25,11/25/2022,,TOULOUSE,NANTES,FRANCE,FRANCE,EUROPE,EUROPE,TOULOUSE->NANTES,COACH,,,Blank,,9/8/2022,9/12/2022,ORANGE SA,AA,Orange France,ILS01,REUNION_INTERNE,,294
FRANCE,202209 - septembre,1,,Air,,LOW COST,,EASYJET AIRLINE,2022-10-03,10/3/2022,,TOULOUSE,NANTES,FRANCE,FRANCE,EUROPE,EUROPE,TOULOUSE->NANTES,COACH,,,Blank,,9/6/2022,9/16/2022,ORANGE SA,AA,Orange France,LURPR,FORMATION,,294
FRANCE,202209 - septembre,1,,Air,,LOW COST,,EASYJET AIRLINE,2022-08-24,8/24/2022,,TOULOUSE,NANTES,FRANCE,FRANCE,EUROPE,EUROPE,TOULOUSE->NANTES,COACH,,,Blank,,8/18/2022,9/2/2022,ORANGE SA,AA,Orange France,TRA24,REUNION_INTERNE,,294
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-22,9/22/2022,,PARIS,VALENCE,FRANCE,FRANCE,EUROPE,EUROPE,PARIS->VALENCE,COACH,,,Blank,,9/14/2022,9/14/2022,ORANGE SA,AA,Orange France,DLTDE,REUNION_INTERNE,,295
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-20,9/20/2022,,VALENCE,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,VALENCE->PARIS,COACH,,,Blank,,9/14/2022,9/14/2022,ORANGE SA,AA,Orange France,DLTDE,REUNION_INTERNE,,295
FRANCE,202209 - septembre,1,,Air,,LOW COST,,EASYJET AIRLINE,2022-09-08,9/8/2022,,NICE,TOULOUSE,FRANCE,FRANCE,EUROPE,EUROPE,NICE->TOULOUSE,COACH,,,Blank,,8/30/2022,9/9/2022,ORANGE SA,AA,Orange France,A9PCP,INTERVENTION_TECHNIQUE,,296
FRANCE,202209 - septembre,1,,Air,,LOW COST,,EASYJET AIRLINE,2022-09-26,9/26/2022,,NICE,TOULOUSE,FRANCE,FRANCE,EUROPE,EUROPE,NICE->TOULOUSE,COACH,,,Blank,,8/30/2022,9/9/2022,ORANGE SA,AA,Orange France,DDS02,REUNION_INTERNE,,296
FRANCE,202209 - septembre,1,,Air,,LOW COST,,EASYJET AIRLINE,2022-10-20,10/20/2022,,NICE,TOULOUSE,FRANCE,FRANCE,EUROPE,EUROPE,NICE->TOULOUSE,COACH,,,Blank,,9/15/2022,9/27/2022,ORANGE SA,AA,Orange France,GPA04,REUNION_IRP_MANDATS_SOC,,296
FRANCE,202209 - septembre,1,,Air,,,,AIR FRANCE,2022-10-20,10/20/2022,,NICE,TOULOUSE,FRANCE,FRANCE,EUROPE,EUROPE,NICE->TOULOUSE,COACH,,,Blank,,9/8/2022,9/8/2022,ORANGE SA,AA,Orange France,MCA02,REUNION_IRP_MANDATS_SOC,,296
FRANCE,202209 - septembre,1,,Air,,LOW COST,,EASYJET AIRLINE,2022-09-28,9/28/2022,,TOULOUSE,NICE,FRANCE,FRANCE,EUROPE,EUROPE,TOULOUSE->NICE,COACH,,,Blank,,8/24/2022,9/5/2022,ORANGE SA,AA,Orange France,DDS04,REUNION_INTERNE,,296
FRANCE,202209 - septembre,1,,Air,,LOW COST,,EASYJET AIRLINE,2022-09-06,9/6/2022,,TOULOUSE,NICE,FRANCE,FRANCE,EUROPE,EUROPE,TOULOUSE->NICE,COACH,,,Blank,,8/30/2022,9/9/2022,ORANGE SA,AA,Orange France,A9PCP,INTERVENTION_TECHNIQUE,,296
FRANCE,202209 - septembre,1,,Air,,LOW COST,,EASYJET AIRLINE,2022-09-28,9/28/2022,,TOULOUSE,NICE,FRANCE,FRANCE,EUROPE,EUROPE,TOULOUSE->NICE,COACH,,,Blank,,8/30/2022,9/9/2022,ORANGE SA,AA,Orange France,DDS02,REUNION_INTERNE,,296
FRANCE,202209 - septembre,1,,Air,,LOW COST,,EASYJET AIRLINE,2022-10-17,10/17/2022,,TOULOUSE,NICE,FRANCE,FRANCE,EUROPE,EUROPE,TOULOUSE->NICE,COACH,,,Blank,,9/15/2022,9/27/2022,ORANGE SA,AA,Orange France,GPA04,REUNION_IRP_MANDATS_SOC,,296
FRANCE,202209 - septembre,1,,Air,,,,AIR FRANCE,2022-10-17,10/17/2022,,TOULOUSE,NICE,FRANCE,FRANCE,EUROPE,EUROPE,TOULOUSE->NICE,COACH,,,Blank,,9/8/2022,9/8/2022,ORANGE SA,AA,Orange France,MCA02,REUNION_IRP_MANDATS_SOC,,296
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-10-05,10/5/2022,,LIBOURNE,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,LIBOURNE->PARIS,COACH,,,Blank,,9/22/2022,9/22/2022,ORANGE SA,AA,Orange France,BX8IE,REUNION_INTERNE,,296
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-10-06,10/6/2022,,PARIS,LIBOURNE,FRANCE,FRANCE,EUROPE,EUROPE,PARIS->LIBOURNE,COACH,,,Blank,,9/22/2022,9/22/2022,ORANGE SA,AA,Orange France,BX8IE,REUNION_INTERNE,,296
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-21,9/21/2022,,GRENOBLE,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,GRENOBLE->PARIS,COACH,,,Blank,,9/16/2022,9/19/2022,ORANGE SA,AA,Orange France,ANPGL,REUNION_INTERNE,,297
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-10-06,10/6/2022,,GRENOBLE,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,GRENOBLE->PARIS,COACH,,,Blank,,9/16/2022,9/16/2022,ORANGE SA,AA,Orange France,BSMAU,REUNION_INTERNE,,297
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-29,9/29/2022,,GRENOBLE,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,GRENOBLE->PARIS,COACH,,,Blank,,9/8/2022,9/8/2022,ORANGE SA,AA,Orange France,5MG01,REUNION_INTERNE,,297
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-10-09,10/9/2022,,GRENOBLE,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,GRENOBLE->PARIS,COACH,,,Blank,,9/15/2022,9/16/2022,ORANGE SA,AA,Orange France,NL9R8,REUNION_INTERNE,,297
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-10-12,10/12/2022,,GRENOBLE,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,GRENOBLE->PARIS,COACH,,,Blank,,9/27/2022,9/27/2022,ORANGE SA,AN,Orange Wholesale International,A4XH4,INTERVENTION_TECHNIQUE,,297
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-10-12,10/12/2022,,GRENOBLE,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,GRENOBLE->PARIS,COACH,,,Blank,,9/12/2022,9/12/2022,ORANGE SA,AA,Orange France,A9APE,REUNION_INTERNE,,297
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-12-06,12/6/2022,,GRENOBLE,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,GRENOBLE->PARIS,COACH,,,Blank,,9/29/2022,9/29/2022,ORANGE SA,AA,Orange France,AURIT,REUNION_INTERNE,,297
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-27,9/27/2022,,GRENOBLE,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,GRENOBLE->PARIS,COACH,,,Blank,,9/23/2022,9/23/2022,ORANGE SA,AA,Orange France,AURIT,REUNION_INTERNE,,297
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-11-15,11/15/2022,,GRENOBLE,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,GRENOBLE->PARIS,COACH,,,Blank,,9/29/2022,9/29/2022,ORANGE SA,AA,Orange France,NL9R7,REUNION_INTERNE,,297
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-10-25,10/25/2022,,GRENOBLE,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,GRENOBLE->PARIS,FIRST,,,Blank,,9/26/2022,9/26/2022,ORANGE SA,AA,Orange France,BSGST,COLLOQUE_CONGRES,,297
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-20,9/20/2022,,GRENOBLE,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,GRENOBLE->PARIS,COACH,,,Blank,,9/6/2022,9/6/2022,ORANGE SA,AA,Orange France,NL3Q9,REUNION_INTERNE,,297
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-13,9/13/2022,,GRENOBLE,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,GRENOBLE->PARIS,COACH,,,Blank,,9/1/2022,9/1/2022,ORANGE SA,AA,Orange France,EAXVG,ACTION_COMMERCIALE,,297
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-10-25,10/25/2022,,GRENOBLE,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,GRENOBLE->PARIS,COACH,,,Blank,,9/7/2022,9/7/2022,ORANGE SA,AA,Orange France,RHU01,REUNION_INTERNE,,297
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-15,9/15/2022,,GRENOBLE,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,GRENOBLE->PARIS,COACH,,,Blank,,9/13/2022,9/13/2022,ORANGE SA,AA,Orange France,UIBER,REUNION_INTERNE,,297
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-07,9/7/2022,,GRENOBLE,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,GRENOBLE->PARIS,COACH,,,Blank,,9/2/2022,9/2/2022,ORANGE SA,AA,Orange France,NL3QS,REUNION_INTERNE,,297
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-29,9/29/2022,,GRENOBLE,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,GRENOBLE->PARIS,COACH,,,Blank,,9/15/2022,9/15/2022,ORANGE SA,AA,Orange France,NL3Q9,REUNION_INTERNE,,297
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-14,9/14/2022,,GRENOBLE,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,GRENOBLE->PARIS,COACH,,,Blank,,9/13/2022,9/14/2022,ORANGE SA,AA,Orange France,NL9R7,REUNION_INTERNE,,297
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-10-14,10/14/2022,,GRENOBLE,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,GRENOBLE->PARIS,COACH,,,Blank,,9/20/2022,9/20/2022,ORANGE SA,AA,Orange France,EAX3W,FORMATION,,297
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-11-30,11/30/2022,,GRENOBLE,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,GRENOBLE->PARIS,COACH,,,Blank,,9/28/2022,9/28/2022,ORANGE SA,AA,Orange France,NLESD,REUNION_INTERNE,,297
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-10-06,10/6/2022,,GRENOBLE,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,GRENOBLE->PARIS,COACH,,,Blank,,9/16/2022,9/16/2022,ORANGE SA,AA,Orange France,BSMAU,REUNION_INTERNE,,297
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-11-14,11/14/2022,,GRENOBLE,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,GRENOBLE->PARIS,COACH,,,Blank,,9/16/2022,9/19/2022,ORANGE SA,AA,Orange France,NL1PS,FORMATION,,297
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-30,9/30/2022,,GRENOBLE,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,GRENOBLE->PARIS,COACH,,,Blank,,9/3/2022,9/5/2022,ORANGE SA,AA,Orange France,AURIN,FORMATION,,297
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-10-06,10/6/2022,,GRENOBLE,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,GRENOBLE->PARIS,COACH,,,Blank,,9/18/2022,9/19/2022,ORANGE SA,AA,Orange France,BSMAU,REUNION_INTERNE,,297
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-10-10,10/10/2022,,GRENOBLE,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,GRENOBLE->PARIS,COACH,,,Blank,,9/14/2022,9/14/2022,ORANGE SA,AA,Orange France,NL1Q7,REUNION_INTERNE,,297
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-10-25,10/25/2022,,GRENOBLE,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,GRENOBLE->PARIS,COACH,,,Blank,,9/7/2022,9/7/2022,ORANGE SA,AA,Orange France,RIT01,REUNION_INTERNE,,297
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-20,9/20/2022,,GRENOBLE,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,GRENOBLE->PARIS,COACH,,,Blank,,9/16/2022,9/16/2022,ORANGE SA,AA,Orange France,NBR00,REUNION_INTERNE,,297
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-13,9/13/2022,,GRENOBLE,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,GRENOBLE->PARIS,COACH,,,Blank,,8/31/2022,9/5/2022,ORANGE SA,AA,Orange France,CJR0Y,REUNION_INTERNE,,297
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-10-06,10/6/2022,,GRENOBLE,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,GRENOBLE->PARIS,COACH,,,Blank,,9/15/2022,9/15/2022,ORANGE SA,AA,Orange France,BSMAU,REUNION_INTERNE,,297
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-10-02,10/2/2022,,GRENOBLE,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,GRENOBLE->PARIS,COACH,,,Blank,,9/21/2022,9/21/2022,ORANGE SA,AA,Orange France,RIT01,FORMATION,,297
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-21,9/21/2022,,GRENOBLE,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,GRENOBLE->PARIS,COACH,,,Blank,,9/8/2022,9/8/2022,ORANGE SA,AA,Orange France,NL9R7,REUNION_INTERNE,,297
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-10-25,10/25/2022,,GRENOBLE,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,GRENOBLE->PARIS,COACH,,,Blank,,9/9/2022,9/12/2022,ORANGE SA,AA,Orange France,BSGST,REUNION_INTERNE,,297
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-09,9/9/2022,,GRENOBLE,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,GRENOBLE->PARIS,COACH,,,Blank,,9/6/2022,9/6/2022,ORANGE SA,AA,Orange France,DEITZ,REUNION_INTERNE,,297
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-10-06,10/6/2022,,GRENOBLE,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,GRENOBLE->PARIS,COACH,,,Blank,,9/16/2022,9/16/2022,ORANGE SA,AA,Orange France,BSMAU,REUNION_INTERNE,,297
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-10-03,10/3/2022,,GRENOBLE,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,GRENOBLE->PARIS,COACH,,,Blank,,6/27/2022,9/29/2022,ORANGE SA,AA,Orange France,NL1PS,REUNION_INTERNE,,297
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-10-06,10/6/2022,,GRENOBLE,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,GRENOBLE->PARIS,COACH,,,Blank,,9/21/2022,9/22/2022,ORANGE SA,AA,Orange France,BSMED,REUNION_INTERNE,,297
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-10-02,10/2/2022,,GRENOBLE,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,GRENOBLE->PARIS,COACH,,,Blank,,9/21/2022,9/21/2022,ORANGE SA,AA,Orange France,NL1PS,FORMATION,,297
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-10-12,10/12/2022,,GRENOBLE,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,GRENOBLE->PARIS,COACH,,,Blank,,9/20/2022,9/20/2022,ORANGE SA,AA,Orange France,NL7DM,ACTIVITE_EQUIPE,,297
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-28,9/28/2022,,GRENOBLE,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,GRENOBLE->PARIS,COACH,,,Blank,,9/21/2022,9/21/2022,ORANGE SA,AA,Orange France,NL9R7,REUNION_INTERNE,,297
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-27,9/27/2022,,GRENOBLE,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,GRENOBLE->PARIS,COACH,,,Blank,,9/12/2022,9/12/2022,ORANGE SA,AA,Orange France,NL7DA,REUNION_INTERNE,,297
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-23,9/24/2022,,PARIS,GRENOBLE,FRANCE,FRANCE,EUROPE,EUROPE,PARIS->GRENOBLE,COACH,,,Blank,,9/16/2022,9/19/2022,ORANGE SA,AA,Orange France,ANPGL,REUNION_INTERNE,,297
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-10-04,10/4/2022,,PARIS,GRENOBLE,FRANCE,FRANCE,EUROPE,EUROPE,PARIS->GRENOBLE,COACH,,,Blank,,9/14/2022,9/14/2022,ORANGE SA,AA,Orange France,CLV01,REUNION_INTERNE,,297
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-10-04,10/4/2022,,PARIS,GRENOBLE,FRANCE,FRANCE,EUROPE,EUROPE,PARIS->GRENOBLE,COACH,,,Blank,,9/16/2022,9/16/2022,ORANGE SA,AA,Orange France,BSMAU,REUNION_INTERNE,,297
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-26,9/26/2022,,PARIS,GRENOBLE,FRANCE,FRANCE,EUROPE,EUROPE,PARIS->GRENOBLE,COACH,,,Blank,,9/13/2022,9/13/2022,ORANGE SA,AA,Orange France,GPU01,REUNION_INTERNE,,297
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-10-10,10/10/2022,,PARIS,GRENOBLE,FRANCE,FRANCE,EUROPE,EUROPE,PARIS->GRENOBLE,COACH,,,Blank,,9/27/2022,9/27/2022,ORANGE SA,AN,Orange Wholesale International,A4XH4,INTERVENTION_TECHNIQUE,,297
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-29,9/29/2022,,PARIS,GRENOBLE,FRANCE,FRANCE,EUROPE,EUROPE,PARIS->GRENOBLE,COACH,,,Blank,,9/8/2022,9/9/2022,ORANGE SA,AA,Orange France,NL7DA,REUNION_INTERNE,,297
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-10-04,10/4/2022,,PARIS,GRENOBLE,FRANCE,FRANCE,EUROPE,EUROPE,PARIS->GRENOBLE,COACH,,,Blank,,9/19/2022,9/19/2022,ORANGE SA,AA,Orange France,SQ2F1,REUNION_INTERNE,,297
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-10-20,10/20/2022,,PARIS,GRENOBLE,FRANCE,FRANCE,EUROPE,EUROPE,PARIS->GRENOBLE,COACH,,,Blank,,9/29/2022,9/29/2022,ORANGE SA,AA,Orange France,AURFF,FORMATION,,297
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-12-08,12/8/2022,,PARIS,GRENOBLE,FRANCE,FRANCE,EUROPE,EUROPE,PARIS->GRENOBLE,COACH,,,Blank,,9/29/2022,9/29/2022,ORANGE SA,AA,Orange France,AURIT,REUNION_INTERNE,,297
